page,tag256_ImageWidth,tag257_ImageLength,tag258_BitsPerSample,tag259_Compression,tag262_PhotometricInterpretation,tag273_StripOffsets,tag277_SamplesPerPixel,tag278_RowsPerStrip,tag279_StripByteCounts,tag282_XResolution,tag283_YResolution,tag296_ResolutionUnit,tag32768,tag32769,tag32770,tag32771,tag32772,tag32773,tag32774,tag32775,tag32776,tag32777,tag32778,tag32779,tag32781_ImageID,tag32782,timestamp_ns,t_seconds,delta_ms
265,1440,1080,16,1,1,"(824344852,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,17423,0,1,611,1943,627543872,8345749000000,17.666,66.0
266,1440,1080,16,1,1,"(827455586,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,17423,0,1,612,1943,694543872,8345816000000,17.733,67.0
267,1440,1080,16,1,1,"(830566320,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,17423,0,1,613,1943,761543872,8345883000000,17.8,67.0
268,1440,1080,16,1,1,"(833677054,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,17423,0,1,614,1943,827543872,8345949000000,17.866,66.0
269,1440,1080,16,1,1,"(836787788,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,17423,0,1,615,1943,894543872,8346016000000,17.933,67.0
270,1440,1080,16,1,1,"(839898522,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,17423,0,1,616,1943,961543872,8346083000000,18.0,67.0
271,1440,1080,16,1,1,"(843009256,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,17423,0,1,617,1943,1027543872,8346149000000,18.066,66.0
272,1440,1080,16,1,1,"(846119990,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,17423,0,1,618,1943,1094543872,8346216000000,18.133,67.0
273,1440,1080,16,1,1,"(849230724,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,17423,0,1,619,1943,1161543872,8346283000000,18.2,67.0
274,1440,1080,16,1,1,"(852341458,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,17423,0,1,620,1943,1227543872,8346349000000,18.266,66.0
275,1440,1080,16,1,1,"(855452192,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,17423,0,1,621,1943,1294543872,8346416000000,18.333,67.0
276,1440,1080,16,1,1,"(858562926,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,17423,0,1,622,1943,1361543872,8346483000000,18.4,67.0
277,1440,1080,16,1,1,"(861673660,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,17423,0,1,623,1943,1427543872,8346549000000,18.466,66.0
278,1440,1080,16,1,1,"(864784394,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,17423,0,1,624,1943,1494543872,8346616000000,18.533,67.0
279,1440,1080,16,1,1,"(867895128,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,17423,0,1,625,1943,1561543872,8346683000000,18.6,67.0
280,1440,1080,16,1,1,"(871005862,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,17423,0,1,626,1943,1627543872,8346749000000,18.666,66.0
281,1440,1080,16,1,1,"(874116596,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,17423,0,1,627,1943,1694543872,8346816000000,18.733,67.0
282,1440,1080,16,1,1,"(877227330,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,17423,0,1,628,1943,1761543872,8346883000000,18.8,67.0
283,1440,1080,16,1,1,"(880338064,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,17423,0,1,629,1943,1827543872,8346949000000,18.866,66.0
284,1440,1080,16,1,1,"(883448798,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,17423,0,1,630,1943,1894543872,8347016000000,18.933,67.0
285,1440,1080,16,1,1,"(886559532,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,17423,0,1,631,1943,1961543872,8347083000000,19.0,67.0
286,1440,1080,16,1,1,"(889670266,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,17423,0,1,632,1943,2027543872,8347149000000,19.066,66.0
287,1440,1080,16,1,1,"(892781000,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,17423,0,1,633,1943,2094543872,8347216000000,19.133,67.0
288,1440,1080,16,1,1,"(895891734,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,17423,0,1,634,1943,2161543872,8347283000000,19.2,67.0
289,1440,1080,16,1,1,"(899002468,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,17423,0,1,635,1943,2227543872,8347349000000,19.266,66.0
290,1440,1080,16,1,1,"(902113202,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,17423,0,1,636,1943,2294543872,8347416000000,19.333,67.0
291,1440,1080,16,1,1,"(905223936,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,17423,0,1,637,1943,2361543872,8347483000000,19.4,67.0
292,1440,1080,16,1,1,"(908334670,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,17423,0,1,638,1943,2427543872,8347549000000,19.466,66.0
293,1440,1080,16,1,1,"(911445404,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,17423,0,1,639,1943,2494543872,8347616000000,19.533,67.0
294,1440,1080,16,1,1,"(914556138,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,17423,0,1,640,1943,2561543872,8347683000000,19.6,67.0
295,1440,1080,16,1,1,"(917666872,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,17423,0,1,641,1943,2627543872,8347749000000,19.666,66.0
296,1440,1080,16,1,1,"(920777606,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,17423,0,1,642,1943,2694543872,8347816000000,19.733,67.0
297,1440,1080,16,1,1,"(923888340,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,17423,0,1,643,1943,2761543872,8347883000000,19.8,67.0
298,1440,1080,16,1,1,"(926999074,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,17423,0,1,644,1943,2827543872,8347949000000,19.866,66.0
299,1440,1080,16,1,1,"(930109808,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,17423,0,1,645,1943,2894543872,8348016000000,19.933,67.0
300,1440,1080,16,1,1,"(933220542,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,17423,0,1,646,1943,2961543872,8348083000000,20.0,67.0
301,1440,1080,16,1,1,"(936331276,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,17423,0,1,647,1943,3027543872,8348149000000,20.066,66.0
302,1440,1080,16,1,1,"(939442010,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,17423,0,1,648,1943,3094543872,8348216000000,20.133,67.0
303,1440,1080,16,1,1,"(942552744,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,17423,0,1,649,1943,3161543872,8348283000000,20.2,67.0
304,1440,1080,16,1,1,"(945663478,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,17423,0,1,650,1943,3227543872,8348349000000,20.266,66.0
305,1440,1080,16,1,1,"(948774212,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,17423,0,1,651,1943,3294543872,8348416000000,20.333,67.0
306,1440,1080,16,1,1,"(951884946,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,17423,0,1,652,1943,3361543872,8348483000000,20.4,67.0
307,1440,1080,16,1,1,"(954995680,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,17423,0,1,653,1943,3427543872,8348549000000,20.466,66.0
308,1440,1080,16,1,1,"(958106414,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,17423,0,1,654,1943,3494543872,8348616000000,20.533,67.0
309,1440,1080,16,1,1,"(961217148,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,17423,0,1,655,1943,3561543872,8348683000000,20.6,67.0
310,1440,1080,16,1,1,"(964327882,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,17423,0,1,656,1943,3627543872,8348749000000,20.666,66.0
311,1440,1080,16,1,1,"(967438616,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,17423,0,1,657,1943,3694543872,8348816000000,20.733,67.0
312,1440,1080,16,1,1,"(970549350,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,17423,0,1,658,1943,3761543872,8348883000000,20.8,67.0
313,1440,1080,16,1,1,"(973660084,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,17423,0,1,659,1943,3827543872,8348949000000,20.866,66.0
314,1440,1080,16,1,1,"(976770818,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,17423,0,1,660,1943,3894543872,8349016000000,20.933,67.0
315,1440,1080,16,1,1,"(979881552,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,17423,0,1,661,1943,3961543872,8349083000000,21.0,67.0
316,1440,1080,16,1,1,"(982992286,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,17423,0,1,662,1943,4027543872,8349149000000,21.066,66.0
317,1440,1080,16,1,1,"(986103020,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,17423,0,1,663,1943,4094543872,8349216000000,21.133,67.0
318,1440,1080,16,1,1,"(989213754,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,17423,0,1,664,1943,4161543872,8349283000000,21.2,67.0
319,1440,1080,16,1,1,"(992324488,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,17423,0,1,665,1943,4227543872,8349349000000,21.266,66.0
320,1440,1080,16,1,1,"(995435222,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,17423,0,1,666,1943,4294543872,8349416000000,21.333,67.0
321,1440,1080,16,1,1,"(998545956,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,17423,0,1,667,1944,66576576,8349483000000,21.4,67.0
322,1440,1080,16,1,1,"(1001656690,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,17423,0,1,668,1944,132576576,8349549000000,21.466,66.0
323,1440,1080,16,1,1,"(1004767424,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,17423,0,1,669,1944,199576576,8349616000000,21.533,67.0
324,1440,1080,16,1,1,"(1007878158,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,17423,0,1,670,1944,266576576,8349683000000,21.6,67.0
325,1440,1080,16,1,1,"(1010988892,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,17423,0,1,671,1944,332576576,8349749000000,21.666,66.0
326,1440,1080,16,1,1,"(1014099626,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,17423,0,1,672,1944,399576576,8349816000000,21.733,67.0
327,1440,1080,16,1,1,"(1017210360,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,17423,0,1,673,1944,466576576,8349883000000,21.8,67.0
328,1440,1080,16,1,1,"(1020321094,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,17423,0,1,674,1944,532576576,8349949000000,21.866,66.0
329,1440,1080,16,1,1,"(1023431828,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,17423,0,1,675,1944,599576576,8350016000000,21.933,67.0
330,1440,1080,16,1,1,"(1026542562,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,17423,0,1,676,1944,666576576,8350083000000,22.0,67.0
331,1440,1080,16,1,1,"(1029653296,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,17423,0,1,677,1944,732576576,8350149000000,22.066,66.0
332,1440,1080,16,1,1,"(1032764030,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,17423,0,1,678,1944,799576576,8350216000000,22.133,67.0
333,1440,1080,16,1,1,"(1035874764,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,17423,0,1,679,1944,866576576,8350283000000,22.2,67.0
334,1440,1080,16,1,1,"(1038985498,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,17423,0,1,680,1944,932576576,8350349000000,22.266,66.0
335,1440,1080,16,1,1,"(1042096232,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,17423,0,1,681,1944,999576576,8350416000000,22.333,67.0
336,1440,1080,16,1,1,"(1045206966,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,17423,0,1,682,1944,1066576576,8350483000000,22.4,67.0
337,1440,1080,16,1,1,"(1048317700,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,17423,0,1,683,1944,1132576576,8350549000000,22.466,66.0
338,1440,1080,16,1,1,"(1051428434,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,17423,0,1,684,1944,1199576576,8350616000000,22.533,67.0
339,1440,1080,16,1,1,"(1054539168,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,17423,0,1,685,1944,1266576576,8350683000000,22.6,67.0
340,1440,1080,16,1,1,"(1057649902,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,17423,0,1,686,1944,1332576576,8350749000000,22.666,66.0
341,1440,1080,16,1,1,"(1060760636,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,17423,0,1,687,1944,1399576576,8350816000000,22.733,67.0
342,1440,1080,16,1,1,"(1063871370,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,17423,0,1,688,1944,1466576576,8350883000000,22.8,67.0
343,1440,1080,16,1,1,"(1066982104,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,17423,0,1,689,1944,1532576576,8350949000000,22.866,66.0
344,1440,1080,16,1,1,"(1070092838,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,17423,0,1,690,1944,1599576576,8351016000000,22.933,67.0
