page,tag256_ImageWidth,tag257_ImageLength,tag258_BitsPerSample,tag259_Compression,tag262_PhotometricInterpretation,tag273_StripOffsets,tag277_SamplesPerPixel,tag278_RowsPerStrip,tag279_StripByteCounts,tag282_XResolution,tag283_YResolution,tag296_ResolutionUnit,tag32768,tag32769,tag32770,tag32771,tag32772,tag32773,tag32774,tag32775,tag32776,tag32777,tag32778,tag32779,tag32781_ImageID,tag32782,timestamp_ns,t_seconds,delta_ms
266,1440,1080,16,1,1,"(827455586,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,267,1805,343030720,7752759000000,17.805,67.0
267,1440,1080,16,1,1,"(830566320,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,268,1805,410030720,7752826000000,17.872,67.0
268,1440,1080,16,1,1,"(833677054,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,269,1805,476030720,7752892000000,17.938,66.0
269,1440,1080,16,1,1,"(836787788,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,270,1805,543030720,7752959000000,18.005,67.0
270,1440,1080,16,1,1,"(839898522,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,271,1805,610030720,7753026000000,18.072,67.0
271,1440,1080,16,1,1,"(843009256,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,272,1805,676030720,7753092000000,18.138,66.0
272,1440,1080,16,1,1,"(846119990,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,273,1805,743030720,7753159000000,18.205,67.0
273,1440,1080,16,1,1,"(849230724,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,274,1805,810030720,7753226000000,18.272,67.0
274,1440,1080,16,1,1,"(852341458,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,275,1805,876030720,7753292000000,18.338,66.0
275,1440,1080,16,1,1,"(855452192,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,276,1805,943030720,7753359000000,18.405,67.0
276,1440,1080,16,1,1,"(858562926,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,277,1805,1010030720,7753426000000,18.472,67.0
277,1440,1080,16,1,1,"(861673660,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,278,1805,1076030720,7753492000000,18.538,66.0
278,1440,1080,16,1,1,"(864784394,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,279,1805,1143030720,7753559000000,18.605,67.0
279,1440,1080,16,1,1,"(867895128,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,280,1805,1210030720,7753626000000,18.672,67.0
280,1440,1080,16,1,1,"(871005862,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,281,1805,1276030720,7753692000000,18.738,66.0
281,1440,1080,16,1,1,"(874116596,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,282,1805,1343030720,7753759000000,18.805,67.0
282,1440,1080,16,1,1,"(877227330,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,283,1805,1410030720,7753826000000,18.872,67.0
283,1440,1080,16,1,1,"(880338064,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,284,1805,1476030720,7753892000000,18.938,66.0
284,1440,1080,16,1,1,"(883448798,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,285,1805,1543030720,7753959000000,19.005,67.0
285,1440,1080,16,1,1,"(886559532,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,286,1805,1610030720,7754026000000,19.072,67.0
286,1440,1080,16,1,1,"(889670266,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,287,1805,1676030720,7754092000000,19.138,66.0
287,1440,1080,16,1,1,"(892781000,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,288,1805,1743030720,7754159000000,19.205,67.0
288,1440,1080,16,1,1,"(895891734,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,289,1805,1810030720,7754226000000,19.272,67.0
289,1440,1080,16,1,1,"(899002468,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,290,1805,1876030720,7754292000000,19.338,66.0
290,1440,1080,16,1,1,"(902113202,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,291,1805,1943030720,7754359000000,19.405,67.0
291,1440,1080,16,1,1,"(905223936,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,292,1805,2010030720,7754426000000,19.472,67.0
292,1440,1080,16,1,1,"(908334670,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,293,1805,2076030720,7754492000000,19.538,66.0
293,1440,1080,16,1,1,"(911445404,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,294,1805,2143030720,7754559000000,19.605,67.0
294,1440,1080,16,1,1,"(914556138,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,295,1805,2210030720,7754626000000,19.672,67.0
295,1440,1080,16,1,1,"(917666872,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,296,1805,2276030720,7754692000000,19.738,66.0
296,1440,1080,16,1,1,"(920777606,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,297,1805,2343030720,7754759000000,19.805,67.0
297,1440,1080,16,1,1,"(923888340,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,298,1805,2410030720,7754826000000,19.872,67.0
298,1440,1080,16,1,1,"(926999074,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,299,1805,2476030720,7754892000000,19.938,66.0
299,1440,1080,16,1,1,"(930109808,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,300,1805,2543030720,7754959000000,20.005,67.0
300,1440,1080,16,1,1,"(933220542,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,301,1805,2610030720,7755026000000,20.072,67.0
301,1440,1080,16,1,1,"(936331276,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,302,1805,2676030720,7755092000000,20.138,66.0
302,1440,1080,16,1,1,"(939442010,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,303,1805,2743030720,7755159000000,20.205,67.0
303,1440,1080,16,1,1,"(942552744,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,304,1805,2810030720,7755226000000,20.272,67.0
304,1440,1080,16,1,1,"(945663478,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,305,1805,2876030720,7755292000000,20.338,66.0
305,1440,1080,16,1,1,"(948774212,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,306,1805,2943030720,7755359000000,20.405,67.0
306,1440,1080,16,1,1,"(951884946,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,307,1805,3010030720,7755426000000,20.472,67.0
307,1440,1080,16,1,1,"(954995680,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,308,1805,3076030720,7755492000000,20.538,66.0
308,1440,1080,16,1,1,"(958106414,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,309,1805,3143030720,7755559000000,20.605,67.0
309,1440,1080,16,1,1,"(961217148,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,310,1805,3210030720,7755626000000,20.672,67.0
310,1440,1080,16,1,1,"(964327882,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,311,1805,3276030720,7755692000000,20.738,66.0
311,1440,1080,16,1,1,"(967438616,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,312,1805,3343030720,7755759000000,20.805,67.0
312,1440,1080,16,1,1,"(970549350,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,313,1805,3410030720,7755826000000,20.872,67.0
313,1440,1080,16,1,1,"(973660084,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,314,1805,3476030720,7755892000000,20.938,66.0
314,1440,1080,16,1,1,"(976770818,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,315,1805,3543030720,7755959000000,21.005,67.0
315,1440,1080,16,1,1,"(979881552,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,316,1805,3610030720,7756026000000,21.072,67.0
316,1440,1080,16,1,1,"(982992286,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,317,1805,3676030720,7756092000000,21.138,66.0
317,1440,1080,16,1,1,"(986103020,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,318,1805,3743030720,7756159000000,21.205,67.0
318,1440,1080,16,1,1,"(989213754,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,319,1805,3810030720,7756226000000,21.272,67.0
319,1440,1080,16,1,1,"(992324488,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,320,1805,3876030720,7756292000000,21.338,66.0
320,1440,1080,16,1,1,"(995435222,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,321,1805,3943030720,7756359000000,21.405,67.0
321,1440,1080,16,1,1,"(998545956,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,322,1805,4010030720,7756426000000,21.472,67.0
322,1440,1080,16,1,1,"(1001656690,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,323,1805,4076030720,7756492000000,21.538,66.0
323,1440,1080,16,1,1,"(1004767424,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,324,1805,4143030720,7756559000000,21.605,67.0
324,1440,1080,16,1,1,"(1007878158,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,325,1805,4210030720,7756626000000,21.672,67.0
325,1440,1080,16,1,1,"(1010988892,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,326,1805,4276030720,7756692000000,21.738,66.0
326,1440,1080,16,1,1,"(1014099626,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,327,1806,48063424,7756759000000,21.805,67.0
327,1440,1080,16,1,1,"(1017210360,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,328,1806,115063424,7756826000000,21.872,67.0
328,1440,1080,16,1,1,"(1020321094,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,329,1806,181063424,7756892000000,21.938,66.0
329,1440,1080,16,1,1,"(1023431828,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,330,1806,248063424,7756959000000,22.005,67.0
330,1440,1080,16,1,1,"(1026542562,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,331,1806,315063424,7757026000000,22.072,67.0
331,1440,1080,16,1,1,"(1029653296,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,332,1806,381063424,7757092000000,22.138,66.0
332,1440,1080,16,1,1,"(1032764030,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,333,1806,448063424,7757159000000,22.205,67.0
333,1440,1080,16,1,1,"(1035874764,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,334,1806,515063424,7757226000000,22.272,67.0
334,1440,1080,16,1,1,"(1038985498,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,335,1806,581063424,7757292000000,22.338,66.0
335,1440,1080,16,1,1,"(1042096232,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,336,1806,648063424,7757359000000,22.405,67.0
336,1440,1080,16,1,1,"(1045206966,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,337,1806,715063424,7757426000000,22.472,67.0
337,1440,1080,16,1,1,"(1048317700,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,338,1806,781063424,7757492000000,22.538,66.0
338,1440,1080,16,1,1,"(1051428434,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,339,1806,848063424,7757559000000,22.605,67.0
339,1440,1080,16,1,1,"(1054539168,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,340,1806,915063424,7757626000000,22.672,67.0
340,1440,1080,16,1,1,"(1057649902,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,341,1806,981063424,7757692000000,22.738,66.0
341,1440,1080,16,1,1,"(1060760636,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,342,1806,1048063424,7757759000000,22.805,67.0
342,1440,1080,16,1,1,"(1063871370,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,343,1806,1115063424,7757826000000,22.872,67.0
343,1440,1080,16,1,1,"(1066982104,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,344,1806,1181063424,7757892000000,22.938,66.0
344,1440,1080,16,1,1,"(1070092838,)",1,1080,"(3110400,)","(20, 1)","(20, 1)",2,10,0,1,1,0,0,1440,1080,32991,0,1,345,1806,1248063424,7757959000000,23.005,67.0
